Problem,Package,File,Priority,Line,Description,Rule set,Rule
1,com.aelitis.azureus.core.dht,Vuze_4812_source/com/aelitis/azureus/core/dht/DHT.java,2,76,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,com.aelitis.azureus.core.dht.impl,Vuze_4812_source/com/aelitis/azureus/core/dht/impl/DHTLog.java,2,64,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.core.dht.nat.impl,Vuze_4812_source/com/aelitis/azureus/core/dht/nat/impl/DHTNATPuncherImpl.java,2,1580,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.core.dht.transport.loopback,Vuze_4812_source/com/aelitis/azureus/core/dht/transport/loopback/DHTTransportLoopbackImpl.java,2,44,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,com.aelitis.azureus.core.dht.transport.loopback,Vuze_4812_source/com/aelitis/azureus/core/dht/transport/loopback/DHTTransportLoopbackImpl.java,2,46,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
3,com.aelitis.azureus.core.dht.transport.loopback,Vuze_4812_source/com/aelitis/azureus/core/dht/transport/loopback/DHTTransportLoopbackImpl.java,2,47,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
4,com.aelitis.azureus.core.dht.transport.loopback,Vuze_4812_source/com/aelitis/azureus/core/dht/transport/loopback/DHTTransportLoopbackImpl.java,2,111,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
5,com.aelitis.azureus.core.dht.transport.loopback,Vuze_4812_source/com/aelitis/azureus/core/dht/transport/loopback/DHTTransportLoopbackImpl.java,2,318,The value returned from a stream read should be checked,Sonar,IgnoredStreamReturnValueCheck
1,com.aelitis.azureus.core.dht.transport.udp.impl,Vuze_4812_source/com/aelitis/azureus/core/dht/transport/udp/impl/DHTTransportUDPImpl.java,2,82,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,com.aelitis.azureus.core.dht.transport.udp.impl,Vuze_4812_source/com/aelitis/azureus/core/dht/transport/udp/impl/DHTTransportUDPImpl.java,2,4208,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.core.dht.transport.udp.impl,Vuze_4812_source/com/aelitis/azureus/core/dht/transport/udp/impl/DHTUDPPacketData.java,2,58,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.core.dht.transport.udp.impl,Vuze_4812_source/com/aelitis/azureus/core/dht/transport/udp/impl/DHTUDPPacketReplyQueryStorage.java,2,77,The value returned from a stream read should be checked,Sonar,IgnoredStreamReturnValueCheck
2,com.aelitis.azureus.core.dht.transport.udp.impl,Vuze_4812_source/com/aelitis/azureus/core/dht/transport/udp/impl/DHTUDPPacketReplyQueryStorage.java,2,94,The value returned from a stream read should be checked,Sonar,IgnoredStreamReturnValueCheck
1,com.aelitis.azureus.core.dht.transport.udp.impl,Vuze_4812_source/com/aelitis/azureus/core/dht/transport/udp/impl/DHTUDPPacketRequestQueryStorage.java,2,83,The value returned from a stream read should be checked,Sonar,IgnoredStreamReturnValueCheck
2,com.aelitis.azureus.core.dht.transport.udp.impl,Vuze_4812_source/com/aelitis/azureus/core/dht/transport/udp/impl/DHTUDPPacketRequestQueryStorage.java,2,97,The value returned from a stream read should be checked,Sonar,IgnoredStreamReturnValueCheck
1,com.aelitis.azureus.core.diskmanager.access.impl,Vuze_4812_source/com/aelitis/azureus/core/diskmanager/access/impl/DiskAccessControllerInstance.java,2,831,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.core.diskmanager.cache.impl,Vuze_4812_source/com/aelitis/azureus/core/diskmanager/cache/impl/CacheFileWithCache.java,1,986,Jump statements should not occur in finally blocks,Sonar,ReturnInFinallyCheck
1,com.aelitis.azureus.core.diskmanager.file.impl,Vuze_4812_source/com/aelitis/azureus/core/diskmanager/file/impl/FMFileAccessController.java,1,315,Jump statements should not occur in finally blocks,Sonar,ReturnInFinallyCheck
1,com.aelitis.azureus.core.diskmanager,Vuze_4812_source/com/aelitis/azureus/core/diskmanager/MemoryMappedFile.java,2,54,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,com.aelitis.azureus.core.diskmanager,Vuze_4812_source/com/aelitis/azureus/core/diskmanager/MemoryMappedFile.java,2,55,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
3,com.aelitis.azureus.core.diskmanager,Vuze_4812_source/com/aelitis/azureus/core/diskmanager/MemoryMappedFile.java,2,125,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
4,com.aelitis.azureus.core.diskmanager,Vuze_4812_source/com/aelitis/azureus/core/diskmanager/MemoryMappedFile.java,2,127,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.core.download,Vuze_4812_source/com/aelitis/azureus/core/download/EnhancedDownloadManager.java,2,55,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,com.aelitis.azureus.core.download,Vuze_4812_source/com/aelitis/azureus/core/download/EnhancedDownloadManager.java,2,59,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.core.impl,Vuze_4812_source/com/aelitis/azureus/core/impl/AzureusCoreImpl.java,2,201,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,com.aelitis.azureus.core.impl,Vuze_4812_source/com/aelitis/azureus/core/impl/AzureusCoreImpl.java,2,682,Execution of the Garbage Collector should be triggered only by the JVM,Sonar,GarbageCollectorCalledCheck
3,com.aelitis.azureus.core.impl,Vuze_4812_source/com/aelitis/azureus/core/impl/AzureusCoreImpl.java,2,1072,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.core.instancemanager.impl,Vuze_4812_source/com/aelitis/azureus/core/instancemanager/impl/AZInstanceManagerImpl.java,2,454,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
2,com.aelitis.azureus.core.instancemanager.impl,Vuze_4812_source/com/aelitis/azureus/core/instancemanager/impl/AZInstanceManagerImpl.java,2,1067,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.core.instancemanager.impl,Vuze_4812_source/com/aelitis/azureus/core/instancemanager/impl/AZOtherInstanceImpl.java,2,141,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.core.messenger.browser,Vuze_4812_source/com/aelitis/azureus/core/messenger/browser/BrowserMessage.java,2,48,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.core.messenger.config,Vuze_4812_source/com/aelitis/azureus/core/messenger/config/PlatformConfigMessenger.java,2,142,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
2,com.aelitis.azureus.core.messenger.config,Vuze_4812_source/com/aelitis/azureus/core/messenger/config/PlatformConfigMessenger.java,2,143,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
3,com.aelitis.azureus.core.messenger.config,Vuze_4812_source/com/aelitis/azureus/core/messenger/config/PlatformConfigMessenger.java,2,144,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
4,com.aelitis.azureus.core.messenger.config,Vuze_4812_source/com/aelitis/azureus/core/messenger/config/PlatformConfigMessenger.java,2,150,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
5,com.aelitis.azureus.core.messenger.config,Vuze_4812_source/com/aelitis/azureus/core/messenger/config/PlatformConfigMessenger.java,2,151,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
6,com.aelitis.azureus.core.messenger.config,Vuze_4812_source/com/aelitis/azureus/core/messenger/config/PlatformConfigMessenger.java,2,157,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
7,com.aelitis.azureus.core.messenger.config,Vuze_4812_source/com/aelitis/azureus/core/messenger/config/PlatformConfigMessenger.java,2,159,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.core.messenger.config,Vuze_4812_source/com/aelitis/azureus/core/messenger/config/PlatformTorrentMessenger.java,2,34,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,com.aelitis.azureus.core.messenger.config,Vuze_4812_source/com/aelitis/azureus/core/messenger/config/PlatformTorrentMessenger.java,2,36,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.core.messenger,Vuze_4812_source/com/aelitis/azureus/core/messenger/PlatformMessenger.java,2,60,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,com.aelitis.azureus.core.messenger,Vuze_4812_source/com/aelitis/azureus/core/messenger/PlatformMessenger.java,2,62,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
3,com.aelitis.azureus.core.messenger,Vuze_4812_source/com/aelitis/azureus/core/messenger/PlatformMessenger.java,2,64,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
4,com.aelitis.azureus.core.messenger,Vuze_4812_source/com/aelitis/azureus/core/messenger/PlatformMessenger.java,2,544,The value returned from a stream read should be checked,Sonar,IgnoredStreamReturnValueCheck
1,com.aelitis.azureus.core.metasearch,Vuze_4812_source/com/aelitis/azureus/core/metasearch/Engine.java,2,68,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
2,com.aelitis.azureus.core.metasearch,Vuze_4812_source/com/aelitis/azureus/core/metasearch/Engine.java,2,75,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
3,com.aelitis.azureus.core.metasearch,Vuze_4812_source/com/aelitis/azureus/core/metasearch/Engine.java,2,104,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
4,com.aelitis.azureus.core.metasearch,Vuze_4812_source/com/aelitis/azureus/core/metasearch/Engine.java,2,105,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
5,com.aelitis.azureus.core.metasearch,Vuze_4812_source/com/aelitis/azureus/core/metasearch/Engine.java,2,106,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,com.aelitis.azureus.core.metasearch.impl,Vuze_4812_source/com/aelitis/azureus/core/metasearch/impl/MetaSearchImpl.java,2,375,Neither 'Math.abs' nor negation should be used on numbers that could be 'MIN_VALUE',Sonar,AbsOnNegativeCheck
1,com.aelitis.azureus.core.nat,Vuze_4812_source/com/aelitis/azureus/core/nat/NATTraversalObserver.java,2,35,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,com.aelitis.azureus.core.networkmanager.admin.impl,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/admin/impl/NetworkAdminImpl.java,2,1682,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
2,com.aelitis.azureus.core.networkmanager.admin.impl,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/admin/impl/NetworkAdminImpl.java,2,1823,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.core.networkmanager.admin.impl,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/admin/impl/NetworkAdminNATUDPRequest.java,2,68,The value returned from a stream read should be checked,Sonar,IgnoredStreamReturnValueCheck
1,com.aelitis.azureus.core.networkmanager.admin.impl,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/admin/impl/NetworkAdminSpeedTesterBTImpl.java,2,140,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
2,com.aelitis.azureus.core.networkmanager.admin.impl,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/admin/impl/NetworkAdminSpeedTesterBTImpl.java,2,560,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
3,com.aelitis.azureus.core.networkmanager.admin.impl,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/admin/impl/NetworkAdminSpeedTesterBTImpl.java,1,643,A for loop update clause should move the counter in the right direction,Sonar,ForLoopIncrementSignCheck
4,com.aelitis.azureus.core.networkmanager.admin.impl,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/admin/impl/NetworkAdminSpeedTesterBTImpl.java,2,711,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.core.networkmanager.admin,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/admin/NetworkAdmin.java,2,48,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,com.aelitis.azureus.core.networkmanager.admin,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/admin/NetworkAdminSpeedTester.java,2,33,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,com.aelitis.azureus.core.networkmanager.impl.http,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/http/HTTPNetworkConnection.java,2,544,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
2,com.aelitis.azureus.core.networkmanager.impl.http,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/http/HTTPNetworkConnection.java,1,1259,equals(Object obj) should test argument type,Sonar,EqualsArgumentTypeCheck
1,com.aelitis.azureus.core.networkmanager.impl,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/NetworkConnectionImpl.java,2,301,toString() and clone() methods should not return null,Sonar,ToStringReturningNullCheck
1,com.aelitis.azureus.core.networkmanager.impl,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/OutgoingMessageQueueImpl.java,2,575,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
2,com.aelitis.azureus.core.networkmanager.impl,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/OutgoingMessageQueueImpl.java,2,742,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.core.networkmanager.impl,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/ProtocolDecoderPHE.java,2,309,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
2,com.aelitis.azureus.core.networkmanager.impl,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/ProtocolDecoderPHE.java,2,310,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
3,com.aelitis.azureus.core.networkmanager.impl,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/ProtocolDecoderPHE.java,2,311,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
4,com.aelitis.azureus.core.networkmanager.impl,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/ProtocolDecoderPHE.java,2,312,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
5,com.aelitis.azureus.core.networkmanager.impl,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/ProtocolDecoderPHE.java,2,313,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
6,com.aelitis.azureus.core.networkmanager.impl,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/ProtocolDecoderPHE.java,2,314,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
7,com.aelitis.azureus.core.networkmanager.impl,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/ProtocolDecoderPHE.java,2,1992,wait(...) should be used instead of Thread.sleep(...) when a lock is held,Sonar,ThreadSleepCheck
1,com.aelitis.azureus.core.networkmanager.impl.tcp,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/tcp/ProxyLoginHandler.java,2,53,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.core.networkmanager.impl.tcp,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/tcp/TCPConnectionManager.java,2,57,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,com.aelitis.azureus.core.networkmanager.impl.tcp,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/tcp/TCPConnectionManager.java,2,875,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.core.networkmanager.impl.tcp,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/tcp/TCPNetworkManager.java,2,55,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,com.aelitis.azureus.core.networkmanager.impl.tcp,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/tcp/TCPNetworkManager.java,2,56,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.core.networkmanager.impl.tcp,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/tcp/TCPTransportHelper.java,2,271,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
2,com.aelitis.azureus.core.networkmanager.impl.tcp,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/tcp/TCPTransportHelper.java,2,390,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.core.networkmanager.impl.udp,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/udp/NetworkGlueLoopBack.java,2,80,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.core.networkmanager.impl.udp,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/udp/UDPConnection.java,2,210,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.core.networkmanager.impl.udp,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/udp/UDPConnectionManager.java,2,369,Inappropriate Collection calls should not be made,Sonar,CollectionInappropriateCallsCheck
1,com.aelitis.azureus.core.networkmanager.impl.udp,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/udp/UDPConnectionSet.java,2,898,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
2,com.aelitis.azureus.core.networkmanager.impl.udp,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/udp/UDPConnectionSet.java,2,1061,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
3,com.aelitis.azureus.core.networkmanager.impl.udp,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/udp/UDPConnectionSet.java,2,1107,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
4,com.aelitis.azureus.core.networkmanager.impl.udp,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/udp/UDPConnectionSet.java,2,1162,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
5,com.aelitis.azureus.core.networkmanager.impl.udp,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/udp/UDPConnectionSet.java,2,1296,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
6,com.aelitis.azureus.core.networkmanager.impl.udp,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/udp/UDPConnectionSet.java,2,2294,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.azureus.core.networkmanager.impl.udp,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/udp/UDPNetworkManager.java,2,48,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,com.aelitis.azureus.core.networkmanager.impl.udp,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/impl/udp/UDPNetworkManager.java,2,49,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.core.networkmanager,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/NetworkManager.java,2,72,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,com.aelitis.azureus.core.networkmanager,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/NetworkManager.java,2,73,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
3,com.aelitis.azureus.core.networkmanager,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/NetworkManager.java,2,74,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
4,com.aelitis.azureus.core.networkmanager,Vuze_4812_source/com/aelitis/azureus/core/networkmanager/NetworkManager.java,2,75,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,com.aelitis.azureus.core.peer.cache.cachelogic,Vuze_4812_source/com/aelitis/azureus/core/peer/cache/cachelogic/CLCacheDiscovery.java,2,93,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
2,com.aelitis.azureus.core.peer.cache.cachelogic,Vuze_4812_source/com/aelitis/azureus/core/peer/cache/cachelogic/CLCacheDiscovery.java,2,126,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.core.peermanager.messaging.azureus,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/azureus/AZMessage.java,2,34,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
2,com.aelitis.azureus.core.peermanager.messaging.azureus,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/azureus/AZMessage.java,2,38,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
3,com.aelitis.azureus.core.peermanager.messaging.azureus,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/azureus/AZMessage.java,2,42,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
4,com.aelitis.azureus.core.peermanager.messaging.azureus,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/azureus/AZMessage.java,2,46,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
5,com.aelitis.azureus.core.peermanager.messaging.azureus,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/azureus/AZMessage.java,2,50,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
6,com.aelitis.azureus.core.peermanager.messaging.azureus,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/azureus/AZMessage.java,2,54,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
7,com.aelitis.azureus.core.peermanager.messaging.azureus,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/azureus/AZMessage.java,2,58,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
8,com.aelitis.azureus.core.peermanager.messaging.azureus,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/azureus/AZMessage.java,2,62,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
9,com.aelitis.azureus.core.peermanager.messaging.azureus,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/azureus/AZMessage.java,2,66,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
10,com.aelitis.azureus.core.peermanager.messaging.azureus,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/azureus/AZMessage.java,2,73,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
11,com.aelitis.azureus.core.peermanager.messaging.azureus,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/azureus/AZMessage.java,2,76,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
12,com.aelitis.azureus.core.peermanager.messaging.azureus,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/azureus/AZMessage.java,2,79,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
13,com.aelitis.azureus.core.peermanager.messaging.azureus,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/azureus/AZMessage.java,2,82,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
14,com.aelitis.azureus.core.peermanager.messaging.azureus,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/azureus/AZMessage.java,2,85,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
15,com.aelitis.azureus.core.peermanager.messaging.azureus,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/azureus/AZMessage.java,2,88,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
16,com.aelitis.azureus.core.peermanager.messaging.azureus,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/azureus/AZMessage.java,2,91,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
17,com.aelitis.azureus.core.peermanager.messaging.azureus,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/azureus/AZMessage.java,2,94,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,com.aelitis.azureus.core.peermanager.messaging.bittorrent,Vuze_4812_source/com/aelitis/azureus/core/peermanager/messaging/bittorrent/BTMessage.java,2,34,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
