File_Path,Issue_Name,Line,Severity,Rule,Type
freecs-1.3.20100406/src/freecs/commands/CmdUnBan.java,if语句缺少大括号,145,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdKick.java,常量【selve】命名应全部大写并以下划线分隔,41,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdKick.java,if语句缺少大括号,65,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdKick.java,if语句缺少大括号,81,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdKick.java,if语句缺少大括号,96,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdKick.java,if语句缺少大括号,148,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdKick.java,else语句缺少大括号,151,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdKick.java,if语句缺少大括号,183,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdPunish.java,常量【selve】命名应全部大写并以下划线分隔,46,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdPunish.java,if语句缺少大括号,70,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdPunish.java,else语句缺少大括号,90,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdPunish.java,if语句缺少大括号,103,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdPunish.java,else语句缺少大括号,113,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdPunish.java,if语句缺少大括号,138,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdPunish.java,if语句缺少大括号,159,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdPunish.java,else语句缺少大括号,162,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdPunish.java,if语句缺少大括号,179,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdPunish.java,if语句缺少大括号,181,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdPunish.java,if语句缺少大括号,187,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdPunish.java,if语句缺少大括号,195,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdPunish.java,if语句缺少大括号,199,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdCallMemberships.java,常量【selve】命名应全部大写并以下划线分隔,34,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdCallMemberships.java,if语句缺少大括号,64,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdCallMemberships.java,else语句缺少大括号,73,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdCallMemberships.java,if语句缺少大括号,75,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdCallMemberships.java,if语句缺少大括号,87,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdCallMemberships.java,else语句缺少大括号,89,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdCallMemberships.java,if语句缺少大括号,101,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdCallMemberships.java,else语句缺少大括号,103,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Listener.java,This line will not be executed in a loop; only the first line of this 10-line block will be. The rest will execute only once.,165,严重,Multiline blocks should be enclosed in curly braces,CODE_SMELL
freecs-1.3.20100406/src/freecs/core/Listener.java,"Use try-with-resources or close this ""ServerSocketChannel"" in a ""finally"" clause.",90,阻断,Resources should be closed,
freecs-1.3.20100406/src/freecs/core/Listener.java,常量【l】命名应全部大写并以下划线分隔,50,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/core/Listener.java,if语句缺少大括号,63,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Listener.java,if语句缺少大括号,68,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Listener.java,if语句缺少大括号,78,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Listener.java,if语句缺少大括号,88,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Listener.java,if语句缺少大括号,96,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Listener.java,if语句缺少大括号,114,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Listener.java,for语句缺少大括号,125,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Listener.java,while语句缺少大括号,142,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Listener.java,for语句缺少大括号,156,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Listener.java,if语句缺少大括号,182,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/Listener.java,if语句缺少大括号,187,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdShowIp.java,常量【selve】命名应全部大写并以下划线分隔,40,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdShowIp.java,if语句缺少大括号,74,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdShowIp.java,if语句缺少大括号,77,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdShowIp.java,if语句缺少大括号,90,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdShowIp.java,【partsparts[1]】应该作为equals的参数，而不是调用方,91,严重,[p3c]Equals should be invoked by a constant or an object that is definitely not null.,
freecs-1.3.20100406/src/freecs/commands/CmdShowIp.java,if语句缺少大括号,101,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdShowIp.java,if语句缺少大括号,105,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdShowIp.java,if语句缺少大括号,115,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdShowIp.java,else语句缺少大括号,117,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,Do not override the Object.finalize() method.,379,严重,The Object.finalize() method should not be overriden,CODE_SMELL
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,if语句缺少大括号,68,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,if语句缺少大括号,108,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,if语句缺少大括号,126,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,if语句缺少大括号,148,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,if语句缺少大括号,176,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,if语句缺少大括号,210,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,if语句缺少大括号,219,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,if语句缺少大括号,221,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,if语句缺少大括号,233,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,if语句缺少大括号,239,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,if语句缺少大括号,245,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,if语句缺少大括号,271,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,if语句缺少大括号,278,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,if语句缺少大括号,282,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,if语句缺少大括号,284,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,else语句缺少大括号,287,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,if语句缺少大括号,307,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/content/HTTPRequest.java,if语句缺少大括号,380,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdFriendsOnly.java,常量【selve】命名应全部大写并以下划线分隔,34,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdRespectUser.java,常量【selve】命名应全部大写并以下划线分隔,39,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdRespectUser.java,if语句缺少大括号,102,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdKickHard.java,常量【selve】命名应全部大写并以下划线分隔,40,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdKickHard.java,if语句缺少大括号,64,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdKickHard.java,if语句缺少大括号,97,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdKickHard.java,if语句缺少大括号,124,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdKickHard.java,else语句缺少大括号,127,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdKickHard.java,if语句缺少大括号,138,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdKickHard.java,if语句缺少大括号,143,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdAck.java,常量【selve】命名应全部大写并以下划线分隔,38,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdAck.java,if语句缺少大括号,87,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdShowTime.java,常量【selve】命名应全部大写并以下划线分隔,33,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdChangeBgcolor.java,常量【selve】命名应全部大写并以下划线分隔,34,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdChangeBgcolor.java,if语句缺少大括号,58,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdChangeBgcolor.java,【paramparam】应该作为equals的参数，而不是调用方,62,严重,[p3c]Equals should be invoked by a constant or an object that is definitely not null.,
freecs-1.3.20100406/src/freecs/commands/CmdChangeBgcolor.java,if语句缺少大括号,64,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdChangeBgcolor.java,if语句缺少大括号,114,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdChangeBgcolor.java,else语句缺少大括号,119,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdChangeBgcolor.java,else语句缺少大括号,121,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdChangeBgcolor.java,if语句缺少大括号,133,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdChangeBgcolor.java,if语句缺少大括号,141,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdUnPunish.java,常量【selve】命名应全部大写并以下划线分隔,41,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdUnPunish.java,if语句缺少大括号,65,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdUnPunish.java,else语句缺少大括号,85,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdUnPunish.java,if语句缺少大括号,116,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdUnPunish.java,if语句缺少大括号,137,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdUnPunish.java,else语句缺少大括号,140,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdUnPunish.java,if语句缺少大括号,157,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdUnPunish.java,if语句缺少大括号,166,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdInvite.java,常量【selve】命名应全部大写并以下划线分隔,40,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdInvite.java,if语句缺少大括号,63,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdInvite.java,if语句缺少大括号,100,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/ConnectionPool.java,"End this switch case with an unconditional break, return or throw statement.",127,严重,"Switch cases should end with an unconditional ""break"" statement",CODE_SMELL
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/ConnectionPool.java,Do not override the Object.finalize() method.,144,严重,The Object.finalize() method should not be overriden,CODE_SMELL
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/ConnectionPool.java,if语句缺少大括号,81,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/ConnectionPool.java,if语句缺少大括号,89,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/ConnectionPool.java,if语句缺少大括号,98,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/ConnectionPool.java,else语句缺少大括号,100,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/ConnectionPool.java,if语句缺少大括号,110,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/ConnectionPool.java,if语句缺少大括号,120,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/ConnectionPool.java,switch中每个case需要通过break/return等来终止,126,严重,"[p3c]In a switch block, each case should be finished by break/return.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/ConnectionPool.java,switch块缺少default语句,126,严重,"[p3c]In a switch block, each case should be finished by break/return.",
freecs-1.3.20100406/src/freecs/auth/sqlConnectionPool/ConnectionPool.java,if语句缺少大括号,145,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdQuestion.java,常量【selve】命名应全部大写并以下划线分隔,33,严重,[p3c]Constant variable names should be written in upper characters separated by underscores.,
freecs-1.3.20100406/src/freecs/commands/CmdQuestion.java,if语句缺少大括号,57,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdQuestion.java,if语句缺少大括号,70,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/commands/CmdQuestion.java,else语句缺少大括号,73,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestQueue.java,Do not override the Object.finalize() method.,101,严重,The Object.finalize() method should not be overriden,CODE_SMELL
freecs-1.3.20100406/src/freecs/core/RequestQueue.java,if语句缺少大括号,33,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestQueue.java,if语句缺少大括号,77,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestQueue.java,if语句缺少大括号,90,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestQueue.java,if语句缺少大括号,92,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/core/RequestQueue.java,if语句缺少大括号,102,阻断,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
freecs-1.3.20100406/src/freecs/Server.java,"Make this ""public static BASE_PATH"" field final",70,严重,"""public static"" fields should be constant",vulnerability
freecs-1.3.20100406/src/freecs/Server.java,"Make this ""public static srv"" field final",109,严重,"""public static"" fields should be constant",vulnerability
freecs-1.3.20100406/src/freecs/Server.java,"Make this ""public static cal"" field final",114,严重,"""public static"" fields should be constant",vulnerability
freecs-1.3.20100406/src/freecs/Server.java,"Make this ""public static TRACE_CREATE_AND_FINALIZE"" field final",119,严重,"""public static"" fields should be constant",vulnerability
freecs-1.3.20100406/src/freecs/Server.java,"Make this ""public static LOGFILE"" field final",1999,严重,"""public static"" fields should be constant",vulnerability
freecs-1.3.20100406/src/freecs/Server.java,"Make this ""public static DEBUG"" field final",2016,严重,"""public static"" fields should be constant",vulnerability
freecs-1.3.20100406/src/freecs/Server.java,"Make this ""public static LOG_MASK"" field final",2017,严重,"""public static"" fields should be constant",vulnerability
freecs-1.3.20100406/src/freecs/Server.java,"Make this ""public static defaultDateFormat"" field final",2168,严重,"""public static"" fields should be constant",vulnerability
freecs-1.3.20100406/src/freecs/Server.java,"Make this ""public static hourSDF"" field final",2169,严重,"""public static"" fields should be constant",vulnerability
freecs-1.3.20100406/src/freecs/Server.java,"Make this ""public static minuteSDF"" field final",2170,严重,"""public static"" fields should be constant",vulnerability
freecs-1.3.20100406/src/freecs/Server.java,This line will not be executed conditionally; only the first line of this 2-line block will be. The rest will execute unconditionally.,1231,严重,Multiline blocks should be enclosed in curly braces,CODE_SMELL
freecs-1.3.20100406/src/freecs/Server.java,This line will not be executed conditionally; only the first line of this 2-line block will be. The rest will execute unconditionally.,1248,严重,Multiline blocks should be enclosed in curly braces,CODE_SMELL
freecs-1.3.20100406/src/freecs/Server.java,Use a logger to log this exception.,166,严重,Throwable.printStackTrace(...) should not be called,
freecs-1.3.20100406/src/freecs/Server.java,Use a logger to log this exception.,502,严重,Throwable.printStackTrace(...) should not be called,
freecs-1.3.20100406/src/freecs/Server.java,Use a logger to log this exception.,2068,严重,Throwable.printStackTrace(...) should not be called,
freecs-1.3.20100406/src/freecs/Server.java,Use a logger to log this exception.,2096,严重,Throwable.printStackTrace(...) should not be called,
freecs-1.3.20100406/src/freecs/Server.java,"Use try-with-resources or close this ""FileInputStream"" in a ""finally"" clause.",2139,阻断,Resources should be closed,
freecs-1.3.20100406/src/freecs/Server.java,"Use try-with-resources or close this ""JarFile"" in a ""finally"" clause.",1051,阻断,Resources should be closed,
freecs-1.3.20100406/src/freecs/Server.java,"Use try-with-resources or close this ""JarFile"" in a ""finally"" clause.",933,阻断,Resources should be closed,
